file,sheet,row,year,category,asset,side,entry_date,exit_date,pnl,side_norm
Trading Log 2021.xlsx,Futures,37,2021,Futuros,BGIV21,VENDA,2021-09-09,,-2046.000000000029,Venda/Short
Trading Log 2021.xlsx,Futures,38,2021,Futuros,CCMX21,COMPRA,2021-09-13,,3276.0,Compra/Long
Trading Log 2021.xlsx,Futures,39,2021,Futuros,BGIV21,COMPRA,2021-09-13,,-1650.0,Compra/Long
Trading Log 2021.xlsx,Futures,40,2021,Futuros,CCMX21,COMPRA,2021-09-15,,-1107.0,Compra/Long
Trading Log 2021.xlsx,Futures,41,2021,Futuros,BGIV21,COMPRA,2021-09-15,,-3534.2999999999884,Compra/Long
Trading Log 2021.xlsx,Futures,42,2021,Futuros,CCMX21,VENDA,2021-09-23,,-990.0,Venda/Short
Trading Log 2021.xlsx,Futures,43,2021,Futuros,CCMX21,VENDA,2021-09-24,,-6948.0,Venda/Short
Trading Log 2021.xlsx,Futures,44,2021,Futuros,ICFZ21,COMPRA,2021-09-27,,-3890.899999999994,Compra/Long
Trading Log 2021.xlsx,Futures,45,2021,Futuros,ICFZ21,COMPRA,2021-09-27,,-1412.449999999997,Compra/Long
Trading Log 2021.xlsx,Futures,46,2021,Futuros,ICFZ21,COMPRA,2021-09-27,,-986.0500000000029,Compra/Long
Trading Log 2021.xlsx,Futures,47,2021,Futuros,ICFZ21,COMPRA,2021-10-01,,-14039.219999999972,Compra/Long
Trading Log 2021.xlsx,Futures,48,2021,Futuros,BGIX21,VENDA,2021-09-27,,19404.00000000006,Venda/Short
Trading Log 2021.xlsx,Futures,49,2021,Futuros,BGIX21,VENDA,2021-09-30,,6567.0,Venda/Short
Trading Log 2021.xlsx,Futures,50,2021,Futuros,CCMX21,VENDA,2021-09-30,,2943.0,Venda/Short
Trading Log 2021.xlsx,Futures,51,2021,Futuros,CCMX21,VENDA,2021-10-06,,-486.0,Venda/Short
Trading Log 2021.xlsx,Futures,52,2021,Futuros,BGIX21,VENDA,2021-10-07,,8183.999999999971,Venda/Short
Trading Log 2021.xlsx,Futures,53,2021,Futuros,BGIX21,VENDA,2021-10-07,,6025.799999999988,Venda/Short
Trading Log 2021.xlsx,Futures,54,2021,Futuros,ICFZ21,COMPRA,2021-10-07,,1263.2100000000064,Compra/Long
Trading Log 2021.xlsx,Futures,55,2021,Futuros,ICFZ21,COMPRA,2021-10-11,,-2467.7899999999936,Compra/Long
Trading Log 2021.xlsx,Futures,56,2021,Futuros,BGIX21,VENDA,2021-10-21,,726.0,Venda/Short
Trading Log 2021.xlsx,Futures,57,2021,Futuros,CCMF22,VENDA,2021-10-25,,-11880.0,Venda/Short
Trading Log 2021.xlsx,Futures,58,2021,Futuros,ICFZ21,COMPRA,2021-11-01,,-2244.0,Compra/Long
Trading Log 2021.xlsx,Futures,59,2021,Futuros,ICFZ21,COMPRA,2021-11-01,,-6451.5,Compra/Long
Trading Log 2021.xlsx,Futures,60,2021,Futuros,CCMF22,VENDA,2021-11-04,,7641.0,Venda/Short
Trading Log 2021.xlsx,Futures,61,2021,Futuros,CCMF22,VENDA,2021-11-08,,2664.0,Venda/Short
Trading Log 2021.xlsx,Futures,62,2021,Futuros,CCMF22,VENDA,2021-11-11,,405.0,Venda/Short
Trading Log 2021.xlsx,Futures,63,2021,Futuros,CCMF22,VENDA,2021-11-22,,-1764.0,Venda/Short
Trading Log 2021.xlsx,Futures,64,2021,Futuros,CCMF22,VENDA,2021-11-24,,-1746.0,Venda/Short
Trading Log 2021.xlsx,Futures,65,2021,Futuros,CCMF22,VENDA,2021-11-26,,-5652.0,Venda/Short
Trading Log 2021.xlsx,Futures,66,2021,Futuros,BGIV21,COMPRA,2021-11-26,,-2785.2000000000116,Compra/Long
Trading Log 2021.xlsx,Futures,67,2021,Futuros,CCMF22,COMPRA,2021-12-01,,4140.0,Compra/Long
Trading Log 2021.xlsx,Futures,68,2021,Futuros,CCMF22,COMPRA,2021-12-01,,-1080.0,Compra/Long
Trading Log 2021.xlsx,Futures,69,2021,Futuros,CCMF22,COMPRA,2021-12-06,,-2754.0,Compra/Long
Trading Log 2021.xlsx,Futures,70,2021,Futuros,ICFH22,COMPRA,2021-12-03,,-4656.299999999988,Compra/Long
Trading Log 2021.xlsx,Futures,71,2021,Futuros,ICFH22,COMPRA,2021-12-06,,-3870.899999999965,Compra/Long
Trading Log 2021.xlsx,Futures,72,2021,Futuros,BGIF22,VENDA,2021-12-08,,4834.500000000058,Venda/Short
Trading Log 2021.xlsx,Futures,73,2021,Futuros,WING22,VENDA,2021-12-20,,110.0,Venda/Short
Trading Log 2021.xlsx,Janeiro,3,2021,Ações,CSNA3,Compra,2020-11-25,2021-01-22,18840.0,Compra/Long
Trading Log 2021.xlsx,Janeiro,4,2021,Ações,USIM5,Compra,2020-11-25,2021-01-22,2065.0,Compra/Long
Trading Log 2021.xlsx,Janeiro,5,2021,Ações,BRAP4,Compra,2020-11-25,2021-01-22,13740.0,Compra/Long
Trading Log 2021.xlsx,Janeiro,6,2021,Ações,GOAU4,Compra,2020-12-18,2021-01-22,240.0,Compra/Long
Trading Log 2021.xlsx,Janeiro,7,2021,Ações,GGBR4,Compra,2020-12-18,2021-01-22,-800.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,3,2021,Ações,RSID3,Compra,2021-01-26,2021-02-01,-1575.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,4,2021,Ações,SMTO3,Compra,2021-02-11,2021-02-11,90.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,5,2021,Ações,SLCE3,Compra,2021-02-01,2021-02-18,18960.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,6,2021,Ações,RSID3,Compra,2021-02-02,2021-02-22,-4320.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,7,2021,Ações,CSNA3,Compra,2021-02-05,2021-02-25,6000.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,8,2021,Ações,FRAS3,Compra,2021-02-03,2021-02-25,2745.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,9,2021,Ações,PRIO3,Compra,2021-02-22,2021-02-25,-3652.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,10,2021,Ações,PRIO3,Compra,2021-02-17,2021-02-25,-1500.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,11,2021,Ações,VALE3,Compra,2021-02-17,2021-02-25,-945.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,12,2021,Ações,BIDI3,Compra,2021-02-22,2021-02-25,-3080.0,Compra/Long
Trading Log 2021.xlsx,Fevereiro,13,2021,Ações,PTBL3,Compra,2021-02-23,2021-02-25,-2800.0,Compra/Long
Trading Log 2021.xlsx,Março,3,2021,Ações,SLCE3,Compra,2021-03-02,2021-03-08,-2268.0000000000073,Compra/Long
Trading Log 2021.xlsx,Março,4,2021,Ações,VALE3,Compra,2021-03-02,2021-03-09,-4560.0,Compra/Long
Trading Log 2021.xlsx,Março,5,2021,Ações,CSNA3,Compra,2021-03-18,2021-03-19,-3003.0,Compra/Long
Trading Log 2021.xlsx,Março,6,2021,FIIs,TAEE11,Compra,2021-03-17,2021-03-25,1240.0,Compra/Long
Trading Log 2021.xlsx,Março,7,2021,Ações,MILS3,Compra,2021-03-22,2021-03-25,-2500.0000000000036,Compra/Long
Trading Log 2021.xlsx,Março,8,2021,Ações,POSI3,Compra,2021-03-19,2021-03-25,260.0,Compra/Long
Trading Log 2021.xlsx,Março,9,2021,Ações,TASA4,Compra,2021-03-16,2021-03-29,-1971.0,Compra/Long
Trading Log 2021.xlsx,Março,10,2021,Ações,TASA4,Compra,2021-03-18,2021-03-29,-5805.0,Compra/Long
Trading Log 2021.xlsx,Março,11,2021,Ações,CSAN3,Compra,2021-03-18,2021-03-29,-2934.0,Compra/Long
Trading Log 2021.xlsx,Março,12,2021,Ações,AAPL34,Compra,2021-03-29,2021-03-31,24.0,Compra/Long
Trading Log 2021.xlsx,Março,13,2021,FIIs,TAEE11,Compra,2021-03-29,2021-03-31,2385.0000000000073,Compra/Long
Trading Log 2021.xlsx,Abril,3,2021,Ações,POSI3,Compra,2021-03-29,2021-04-05,2400.0,Compra/Long
Trading Log 2021.xlsx,Abril,5,2021,Ações,EMBR3,Compra,2021-03-30,2021-04-01,-700.0,Compra/Long
Trading Log 2021.xlsx,Abril,6,2021,Ações,LUPA,Compra,2021-04-01,2021-04-05,-440.0,Compra/Long
Trading Log 2021.xlsx,Abril,7,2021,Ações,TRPL4,Compra,2021-03-26,2021-04-05,-176.00000000000364,Compra/Long
Trading Log 2021.xlsx,Abril,8,2021,Ações,MILS3,Compra,2021-04-05,-,-312.0,Compra/Long
Trading Log 2021.xlsx,Abril,9,2021,Ações,UNIP6,Compra,2021-03-19,2021-04-05,6183.000000000007,Compra/Long
Trading Log 2021.xlsx,Abril,11,2021,Ações,PTNT3,Compra,2021-04-06,2021-04-06,1525.0,Compra/Long
Trading Log 2021.xlsx,Abril,12,2021,FIIs,BPAC11,Compra,2021-04-06,2021-04-06,-3440.0,Compra/Long
Trading Log 2021.xlsx,Abril,13,2021,Ações,POSI3,Compra,2021-04-06,2021-04-07,765.0000000000146,Compra/Long
Trading Log 2021.xlsx,Abril,14,2021,Ações,LCAM3,Compra,2021-04-08,2021-04-09,-1357.0,Compra/Long
Trading Log 2021.xlsx,Abril,15,2021,FIIs,BPAC11,Compra,2021-04-07,2021-04-09,-582.0,Compra/Long
Trading Log 2021.xlsx,Abril,16,2021,Ações,UNIP6,Compra,2021-04-08,2021-04-12,1080.0,Compra/Long
Trading Log 2021.xlsx,Abril,18,2021,Ações,KEPL3,Compra,2021-04-09,2021-04-12,-760.0,Compra/Long
Trading Log 2021.xlsx,Abril,19,2021,Ações,LEVE3,Compra,2021-03-30,2021-04-13,5568.0,Compra/Long
Trading Log 2021.xlsx,Abril,22,2021,Ações,MSFT34,Compra,2021-04-01,2021-04-14,2502.399999999994,Compra/Long
Trading Log 2021.xlsx,Abril,23,2021,Ações,GOGL34,Compra,2021-04-01,-,1726.2000000000044,Compra/Long
Trading Log 2021.xlsx,Abril,24,2021,Ações,LWSA3,Compra,2021-04-13,2021-04-14,-450.0,Compra/Long
Trading Log 2021.xlsx,Abril,25,2021,Ações,PTBL3,Compra,2021-04-12,2021-04-14,-1120.0,Compra/Long
Trading Log 2021.xlsx,Abril,26,2021,Ações,EMBR3,Compra,2021-04-14,2021-04-16,-2400.0,Compra/Long
Trading Log 2021.xlsx,Abril,27,2021,Ações,PRIO3,Compra,2021-04-13,2021-04-15,-1790.0,Compra/Long
Trading Log 2021.xlsx,Abril,28,2021,Ações,CBEE3,Compra,2021-04-15,2021-04-15,-3666.0,Compra/Long
Trading Log 2021.xlsx,Abril,29,2021,Ações,LCAM3,Compra,2021-04-14,2021-04-19,-1088.0,Compra/Long
Trading Log 2021.xlsx,Abril,30,2021,Ações,LUPA3,Compra,2021-04-19,2021-04-19,360.0,Compra/Long
Trading Log 2021.xlsx,Abril,31,2021,Ações,BIDI4,Compra,2021-04-07,2021-04-19,5510.0,Compra/Long
Trading Log 2021.xlsx,Abril,33,2021,Ações,VALE3,Compra,2021-04-14,2021-04-20,396.0,Compra/Long
Trading Log 2021.xlsx,Abril,35,2021,Ações,BRAP4,Compra,2021-04-05,2021-04-12,1850.0,Compra/Long
Trading Log 2021.xlsx,Abril,40,2021,Ações,LWSA3,Compra,2021-04-20,2021-04-20,-318.99999999999636,Compra/Long
Trading Log 2021.xlsx,Abril,41,2021,Ações,ROMI3,Compra,2021-04-12,2021-04-20,10458.0,Compra/Long
Trading Log 2021.xlsx,Abril,43,2021,Ações,RAPT4,Compra,2021-04-20,2021-04-22,-2220.0,Compra/Long
Trading Log 2021.xlsx,Abril,44,2021,Ações,BRDT3,Compra,2021-04-20,2021-04-22,-506.9999999999927,Compra/Long
Trading Log 2021.xlsx,Abril,45,2021,Ações,PTBL3,Compra,2021-04-22,2021-04-23,-4200.0,Compra/Long
Trading Log 2021.xlsx,Abril,46,2021,Ações,NORD3,Compra,2021-04-22,2021-04-26,-2230.0,Compra/Long
Trading Log 2021.xlsx,Abril,47,2021,Ações,TASA4,Compra,2021-04-23,2021-04-27,-1600.0,Compra/Long
Trading Log 2021.xlsx,Abril,48,2021,Ações,PTBL3,Compra,2021-04-16,2021-04-20,4240.0,Compra/Long
Trading Log 2021.xlsx,Abril,49,2021,Ações,CMIG4,Compra,2021-04-20,2021-04-23,-1200.0,Compra/Long
Trading Log 2021.xlsx,Abril,50,2021,FIIs,TAEE11,Compra,2021-04-16,2021-04-23,1428.0,Compra/Long
Trading Log 2021.xlsx,Abril,52,2021,FIIs,SANB11,Compra,2021-04-28,2021-04-29,-3075.0,Compra/Long
Trading Log 2021.xlsx,Abril,53,2021,Ações,ATOM3,Compra,2021-04-27,-,-2140.0,Compra/Long
Trading Log 2021.xlsx,Abril,54,2021,Ações,GOLL4,Compra,2021-04-26,2021-04-30,-1500.0,Compra/Long
Trading Log 2021.xlsx,Abril,55,2021,Ações,GUAR3,Compra,2021-04-26,2021-04-29,-3089.9999999999927,Compra/Long
Trading Log 2021.xlsx,Abril,56,2021,Ações,LEVE3,Compra,2021-04-28,2021-04-30,-1416.0,Compra/Long
Trading Log 2021.xlsx,Maio,3,2021,Ações,LOGN3,Compra,2021-04-29,2021-05-03,312.0,Compra/Long
Trading Log 2021.xlsx,Maio,4,2021,Ações,SMTO3,Compra,2021-04-20,2021-04-28,-431.9999999999927,Compra/Long
Trading Log 2021.xlsx,Maio,5,2021,FIIs,TAEE11,Compra,2021-05-03,2021-05-05,-7872.0,Compra/Long
Trading Log 2021.xlsx,Maio,6,2021,Ações,INEP4,Compra,2021-04-26,2021-05-04,6720.0,Compra/Long
Trading Log 2021.xlsx,Maio,8,2021,Ações,DTEX3,Compra,2021-04-30,-,-2397.0,Compra/Long
Trading Log 2021.xlsx,Maio,9,2021,Ações,SIMH3,Compra,2021-04-29,2021-05-10,2940.0,Compra/Long
Trading Log 2021.xlsx,Maio,10,2021,Ações,APER3,Compra,2021-05-10,2021-05-10,-7557.0,Compra/Long
Trading Log 2021.xlsx,Maio,11,2021,Ações,BPAN,Compra,2021-04-23,2021-05-10,3090.0000000000073,Compra/Long
Trading Log 2021.xlsx,Maio,13,2021,Ações,INEP3,Compra,2021-05-12,2021-05-13,-10620.0,Compra/Long
Trading Log 2021.xlsx,Maio,14,2021,Ações,RSID3,Compra,2021-05-11,2021-05-14,-3745.0,Compra/Long
Trading Log 2021.xlsx,Maio,15,2021,Ações,VALE3,Compra,2021-04-28,2021-05-14,-786.0,Compra/Long
Trading Log 2021.xlsx,Maio,16,2021,Ações,LUPA3,Compra,2021-05-05,2021-05-17,432.0,Compra/Long
Trading Log 2021.xlsx,Maio,18,2021,Ações,POSI3,Compra,2021-05-11,2021-05-17,-5550.0,Compra/Long
Trading Log 2021.xlsx,Maio,19,2021,Ações,LEVE3,Compra,2021-05-17,2021-05-24,-225.0,Compra/Long
Trading Log 2021.xlsx,Maio,21,2021,Ações,GOAU4,Compra,2021-05-06,2021-05-24,-5340.0,Compra/Long
Trading Log 2021.xlsx,Maio,23,2021,Ações,PTBL3,Compra,2021-05-03,2021-05-21,5900.0,Compra/Long
Trading Log 2021.xlsx,Maio,25,2021,Ações,EMAE4,Compra,2021-05-10,-,1729.0,Compra/Long
Trading Log 2021.xlsx,Maio,26,2021,Ações,ALPA4,Compra,2021-05-17,-,-1449.0,Compra/Long
Trading Log 2021.xlsx,Maio,27,2021,Ações,UNIP6,Compra,2021-05-18,-,414.0,Compra/Long
Trading Log 2021.xlsx,Maio,28,2021,Ações,BPAN4,Compra,2021-05-19,-,7644.000000000007,Compra/Long
Trading Log 2021.xlsx,Maio,29,2021,Ações,MGEL4,Compra,2021-05-24,-,-910.0000000000073,Compra/Long
Trading Log 2021.xlsx,Junho,3,2021,Ações,HAGA4,Compra,2021-06-04,2021-06-14,6800.0,Compra/Long
Trading Log 2021.xlsx,Junho,4,2021,Ações,INEP4,Compra,2021-05-25,2021-06-14,11800.0,Compra/Long
Trading Log 2021.xlsx,Junho,5,2021,Ações,POSI3,Compra,2021-05-27,2021-06-17,-1960.0,Compra/Long
Trading Log 2021.xlsx,Junho,6,2021,Ações,LEVE3,Compra,2021-06-04,2021-06-17,-7718.0,Compra/Long
Trading Log 2021.xlsx,Junho,7,2021,Ações,BRKM5,Compra,2021-06-11,2021-06-17,-3792.0,Compra/Long
Trading Log 2021.xlsx,Junho,8,2021,FIIs,SANB11,Compra,2021-06-17,2021-06-18,-5200.0,Compra/Long
Trading Log 2021.xlsx,Junho,9,2021,Ações,HGTX3,Compra,2021-05-27,2021-06-23,16450.0,Compra/Long
Trading Log 2021.xlsx,Junho,10,2021,Ações,NINJ3,Compra,2021-06-22,2021-06-24,7429.0,Compra/Long
Trading Log 2021.xlsx,Junho,11,2021,Ações,PETZ3,Compra,2021-06-18,2021-06-28,-1656.0,Compra/Long
Trading Log 2021.xlsx,Junho,12,2021,Ações,MWET4,Compra,2021-06-22,2021-06-30,-5015.0,Compra/Long
Trading Log 2021.xlsx,Junho,13,2021,Ações,AMAR3,Compra,2021-06-14,2021-07-01,-5060.0,Compra/Long
Trading Log 2021.xlsx,Julho,3,2021,Ações,DOTZ3,Compra,2021-06-25,2021-07-06,-720.0,Compra/Long
Trading Log 2021.xlsx,Julho,4,2021,Ações,PRIO3,Compra,2021-07-05,2021-07-07,-4725.000000000007,Compra/Long
Trading Log 2021.xlsx,Julho,5,2021,Ações,ANIM3,Compra,2021-06-23,2021-07-08,-11110.0,Compra/Long
Trading Log 2021.xlsx,Julho,6,2021,Ações,VULC3,Compra,2021-06-18,2021-07-19,2200.0,Compra/Long
Trading Log 2021.xlsx,Julho,8,2021,Ações,ESPA3,Compra,2021-07-12,2021-07-21,-12382.0,Compra/Long
Trading Log 2021.xlsx,Julho,9,2021,Ações,NTCO3,Compra,2021-06-15,2021-07-27,-609.0,Compra/Long
Trading Log 2021.xlsx,Julho,10,2021,Ações,SQIA3,Compra,2021-07-02,2021-07-28,7440.0,Compra/Long
Trading Log 2021.xlsx,Julho,12,2021,Ações,HGTX3,Compra,2021-07-13,2021-07-27,944.0,Compra/Long
Trading Log 2021.xlsx,Julho,14,2021,Ações,BIDI4,Compra,2021-06-30,2021-07-29,-4900.0,Compra/Long
Trading Log 2021.xlsx,Julho,15,2021,Ações,LCAM3,Compra,2021-07-14,2021-07-29,-1394.0,Compra/Long
Trading Log 2021.xlsx,Julho,16,2021,Ações,WEGE3,Compra,2021-07-28,2021-07-30,-2600.0,Compra/Long
Trading Log 2021.xlsx,Julho,17,2021,Ações,VALE3,Compra,2021-07-28,2021-07-30,-3980.0,Compra/Long
Trading Log 2021.xlsx,Julho,18,2021,Ações,AMBP3,Compra,2021-07-28,2021-07-30,-88.0,Compra/Long
Trading Log 2021.xlsx,Agosto,3,2021,Ações,ABEV3,Venda,2021-08-03,2021-08-03,-2460.0,Venda/Short
Trading Log 2021.xlsx,Agosto,4,2021,Ações,WEGE3,Compra,2021-07-28,2021-08-04,-4600.0,Compra/Long
Trading Log 2021.xlsx,Agosto,5,2021,Ações,BRML3,Venda,2021-08-05,2021-08-09,-4480.0,Venda/Short
Trading Log 2021.xlsx,Agosto,6,2021,Ações,MSFT34,Compra,2021-08-05,2021-08-10,-3456.0,Compra/Long
Trading Log 2021.xlsx,Agosto,7,2021,Ações,AAPL34,Compra,2021-08-10,2021-08-10,-2800.0,Compra/Long
Trading Log 2021.xlsx,Agosto,8,2021,Ações,SLCE3,Venda,2021-08-04,2021-08-11,1980.0,Venda/Short
Trading Log 2021.xlsx,Agosto,9,2021,Ações,CAML3,Venda,2021-08-05,2021-08-17,980.0000000000146,Venda/Short
Trading Log 2021.xlsx,Agosto,10,2021,Ações,VALE3,Venda,2021-08-18,2021-08-18,-200.0,Venda/Short
Trading Log 2021.xlsx,Agosto,11,2021,Ações,JPMC34,Compra,2021-08-20,2021-08-23,-3500.0,Compra/Long
Trading Log 2021.xlsx,Agosto,12,2021,Ações,PSSA3,Compra,2021-08-12,2021-08-24,2150.0,Compra/Long
Trading Log 2021.xlsx,Agosto,13,2021,FIIs,TAEE11,Compra,2021-08-20,2021-08-26,-4020.0,Compra/Long
Trading Log 2021.xlsx,Agosto,14,2021,Ações,LEVE3,Compra,2021-08-19,2021-08-30,5040.0,Compra/Long
Trading Log 2021.xlsx,Agosto,15,2021,Ações,MRFG3,Compra,2021-08-24,2021-08-30,-1860.0000000000073,Compra/Long
Trading Log 2021.xlsx,Agosto,16,2021,Ações,AMBP3,Compra,2021-08-25,2021-08-30,600.0,Compra/Long
Trading Log 2021.xlsx,Agosto,17,2021,Ações,AMBP3,Compra,2021-08-25,2021-08-31,-120.0,Compra/Long
Trading Log 2021.xlsx,Setembro,3,2021,Ações,VIIA3,Venda,2021-09-03,2021-09-03,-340.0,Venda/Short
Trading Log 2021.xlsx,Setembro,4,2021,Ações,MULT3,Venda,2021-09-03,2021-09-03,-875.0,Venda/Short
Trading Log 2021.xlsx,Setembro,5,2021,Ações,ONCO3,Compra,2021-09-06,2021-09-08,-3690.0,Compra/Long
Trading Log 2021.xlsx,Setembro,6,2021,Ações,BRKM5,Compra,2021-08-31,2021-09-17,394.99999999999636,Compra/Long
Trading Log 2021.xlsx,Setembro,7,2021,Ações,MRFG3,Compra,2021-09-06,2021-09-17,-1800.0,Compra/Long
Trading Log 2021.xlsx,Setembro,8,2021,Ações,CPLE6,Compra,2021-09-06,2021-09-17,-6000.0,Compra/Long
Trading Log 2021.xlsx,Setembro,9,2021,Ações,GOGL34,Compra,2021-09-09,2021-09-13,-2656.0,Compra/Long
Trading Log 2021.xlsx,Setembro,10,2021,Ações,CMIG4,Compra,2021-09-22,2021-09-28,735.0,Compra/Long
Trading Log 2021.xlsx,Setembro,11,2021,Ações,CPLE6,Compra,2021-09-22,2021-09-28,120.0,Compra/Long
Trading Log 2021.xlsx,Setembro,12,2021,Ações,INTB3,Compra,2021-09-22,2021-09-28,-576.0,Compra/Long
Trading Log 2021.xlsx,Setembro,13,2021,Ações,FESA4,Compra,2021-09-27,2021-09-28,-6424.0,Compra/Long
Trading Log 2021.xlsx,Outubro,3,2021,Ações,MCDC34,Compra,2021-10-07,2021-10-13,-1155.0,Compra/Long
Trading Log 2021.xlsx,Outubro,4,2021,Ações,EMBR3,Compra,2021-10-11,2021-10-20,-2070.0,Compra/Long
Trading Log 2021.xlsx,Outubro,5,2021,Ações,PETR4,Compra,2021-10-05,2021-10-19,-1305.0,Compra/Long
Trading Log 2021.xlsx,Outubro,6,2021,Ações,JBSS3,Compra,2021-10-13,2021-10-21,-3300.0000000000146,Compra/Long
Trading Log 2021.xlsx,Outubro,7,2021,FIIs,HASH11,Compra,2021-10-18,2021-10-22,1056.0,Compra/Long
Trading Log 2021.xlsx,Outubro,8,2021,FIIs,ETHE11,Compra,2021-10-21,2021-10-22,-5840.0,Compra/Long
Trading Log 2021.xlsx,Outubro,9,2021,Ações,NFLX34,Compra,2021-10-19,2021-11-01,3666.0,Compra/Long
Trading Log 2021.xlsx,Outubro,11,2021,FIIs,ETHE11,Compra,2021-10-25,2021-10-27,-3416.0,Compra/Long
Trading Log 2021.xlsx,Novembro,3,2021,Ações,AAPL34,Compra,2021-10-21,2021-11-10,-3330.0,Compra/Long
Trading Log 2021.xlsx,Novembro,4,2021,Ações,BKNG34,Compra,2021-11-05,2021-11-11,-3488.0,Compra/Long
Trading Log 2021.xlsx,Novembro,5,2021,Ações,GMCO34,Compra,2021-11-01,2021-11-16,4098.0,Compra/Long
Trading Log 2021.xlsx,Novembro,7,2021,Ações,AMZN34,Compra,2021-11-08,2021-12-03,-2032.0,Compra/Long
Trading Log 2021.xlsx,Novembro,10,2021,Ações,BERK34,Compra,2021-11-23,2021-12-02,-1896.0,Compra/Long
Trading Log 2021.xlsx,Novembro,11,2021,Ações,GSGI34,Compra,2021-11-12,2021-11-17,-1260.0,Compra/Long
Trading Log 2021.xlsx,Novembro,12,2021,Ações,JPMC34,Compra,2021-11-16,2021-11-17,-1510.0,Compra/Long
Trading Log 2021.xlsx,Novembro,13,2021,Ações,AAPL34,Compra,2021-11-18,2021-11-23,2646.0,Compra/Long
Trading Log 2021.xlsx,Novembro,14,2021,Ações,COCA34,Compra,2021-11-23,2021-11-26,-1390.0,Compra/Long
Trading Log 2021.xlsx,Novembro,15,2021,Ações,WFCO34,Compra,2021-11-22,,-2927.9999999999854,Compra/Long
Trading Log 2021.xlsx,Novembro,16,2021,Ações,BOAC34,Compra,2021-11-24,2021-11-26,-3910.0,Compra/Long
Trading Log 2021.xlsx,Dezembro,3,2021,Ações,TSCM34,Compra,2021-11-08,2021-12-10,-280.0,Compra/Long
Trading Log 2021.xlsx,Dezembro,5,2021,Ações,UNHH34,Compra,-,2021-12-10,2880.0000000000073,Compra/Long
Trading Log 2021.xlsx,Dezembro,6,2021,Ações,GMCO34,Compra,-,2021-12-10,-279.9999999999927,Compra/Long
Trading Log 2021.xlsx,Dezembro,7,2021,Ações,AMZN34,Compra,2021-12-07,2021-12-10,-2394.0,Compra/Long
Trading Log 2022.xlsx,Janeiro,3,2022,Ações,QCOM34,Compra,2021-12-16,2022-01-10,-5565.000000000007,Compra/Long
Trading Log 2022.xlsx,Janeiro,4,2022,Ações,AAPL34,Compra,2021-12-23,2022-01-18,-5048.0,Compra/Long
Trading Log 2022.xlsx,Janeiro,5,2022,Ações,TSLA34,Compra,2021-12-23,-,-1290.0000000000073,Compra/Long
Trading Log 2022.xlsx,Janeiro,6,2022,Ações,NVDC34,Compra,2021-12-27,2022-01-05,-3204.0,Compra/Long
Trading Log 2022.xlsx,Janeiro,7,2022,Ações,COCA34,Compra,2021-12-29,-,-3248.0,Compra/Long
Trading Log 2022.xlsx,Janeiro,8,2022,Ações,CVCB3,Venda,2022-01-06,2022-01-26,-5700.0,Venda/Short
Trading Log 2022.xlsx,Janeiro,9,2022,Ações,PETR3,Compra,2022-01-12,2022-01-24,2080.0000000000146,Compra/Long
Trading Log 2022.xlsx,Janeiro,10,2022,Ações,CPLE6,Compra,2022-01-24,2022-01-31,2460.0,Compra/Long
Trading Log 2022.xlsx,Janeiro,11,2022,Ações,CPLE6,,2022-01-28,2022-01-31,300.0,Não informado
Trading Log 2022.xlsx,Janeiro,12,2022,Ações,CVCB3,Venda,2022-01-27,2022-01-31,-2720.0,Venda/Short
Trading Log 2022.xlsx,Fevereiro,3,2022,FIIs,TAEE11,Compra,2022-01-31,2022-02-09,-1825.0000000000146,Compra/Long
Trading Log 2022.xlsx,Fevereiro,4,2022,Ações,VIVT3,Compra,2022-02-01,2022-02-07,-2286.0,Compra/Long
Trading Log 2022.xlsx,Fevereiro,5,2022,Ações,VALE3,Compra,2022-02-07,2022-02-17,-1795.0,Compra/Long
Trading Log 2022.xlsx,Fevereiro,6,2022,Ações,ENBR3,Compra,2022-01-19,2022-02-03,-1696.0,Compra/Long
Trading Log 2022.xlsx,Fevereiro,7,2022,Ações,USIM5,Compra,2022-02-10,2022-02-17,-6125.0,Compra/Long
Trading Log 2022.xlsx,Fevereiro,8,2022,Ações,PRIO3,Compra,2022-02-10,2022-02-17,-544.0,Compra/Long
Trading Log 2022.xlsx,Fevereiro,9,2022,Ações,MWET4,Compra,2022-02-11,2022-02-21,-2870.0,Compra/Long
Trading Log 2022.xlsx,Fevereiro,11,2022,Ações,BBAS3,Compra,2022-02-11,2022-02-15,2958.0000000000073,Compra/Long
Trading Log 2022.xlsx,Fevereiro,12,2022,Ações,CHVX34,Compra,2022-02-25,2022-03-02,3895.0,Compra/Long
Trading Log 2022.xlsx,Março,3,2022,Ações,JALL3,Compra,2022-03-03,2022-03-16,-2916.0,Compra/Long
